X;Y;ID
4250305.09223029;3796310.9699951;94164
4250697.83413457;3796995.39251974;94165
4251090.60321343;3797679.82619138;94166
4251483.39946423;3798364.27100176;94167
4251876.22288436;3799048.7269426;94168
4252269.07347118;3799733.19400564;94169
4252661.95122206;3800417.67218261;94170
4253054.85613437;3801102.16146522;94171
4253447.78820548;3801786.66184522;94172
4253840.74743275;3802471.17331432;94173
4254233.73381356;3803155.69586425;94174
4254626.74734526;3803840.22948673;94175
4255019.78802521;3804524.7741735;94176
4255412.85585079;3805209.32991626;94177
4255805.95081935;3805893.89670673;94178
4256199.07292825;3806578.47453664;94179
4256592.22217485;3807263.06339769;94180
4256985.39855652;3807947.66328162;94181
4257378.6020706;3808632.27418013;94182
4257771.83271445;3809316.89608492;94183
4258165.09048544;3810001.52898772;94184
4258558.3753809;3810686.17288023;94185
4258951.6873982;3811370.82775418;94186
4259345.02653469;3812055.49360124;94187
4259738.39278771;3812740.17041315;94188
4260131.78615463;3813424.85818159;94189
4260525.20663278;3814109.55689827;94190
4260918.65421951;3814794.26655491;94191
4261312.12891217;3815478.98714319;94192
4261705.63070811;3816163.71865483;94193
4262099.15960467;3816848.46108151;94194
4262492.7155992;3817533.21441492;94195
4262886.29868903;3818217.97864678;94196
4263279.90887151;3818902.75376877;94197
4263673.54614397;3819587.53977258;94198
4264067.21050377;3820272.33664991;94199
4264460.90194823;3820957.14439245;94200
4264854.62047469;3821641.9629919;94201
4265248.36608049;3822326.79243991;94202
4265642.13876296;3823011.6327282;94203
4266035.93851944;3823696.48384846;94204
4266429.76534727;3824381.34579234;94205
4266823.61924376;3825066.21855156;94206
4267217.50020626;3825751.10211776;94207
4267611.40823208;3826435.99648267;94208
4268005.34331858;3827120.90163793;94209
4268399.30546306;3827805.81757524;94210
4268793.29466285;3828490.74428626;94211
4269187.31091528;3829175.68176266;94212
4269581.35421769;3829860.62999614;94213
4269975.42456737;3830545.58897835;94214
4270369.52196167;3831230.55870097;94215
4270763.64639791;3831915.53915567;94216
4271157.79787339;3832600.53033411;94217
4271551.97638545;3833285.53222797;94218
4271946.18193139;3833970.54482889;94219
4272340.41450854;3834655.56812857;94220
4272734.67411422;3835340.60211865;94221
4273128.96074573;3836025.6467908;94222
4273523.2744004;3836710.70213667;94223
4273917.61507552;3837395.76814793;94224
4274311.98276843;3838080.84481625;94225
4274706.37747642;3838765.93213324;94226
4275100.79919681;3839451.03009061;94227
4275495.2479269;3840136.13867999;94228
4275889.723664;3840821.25789302;94229
4276284.22640543;3841506.38772137;94230
4276678.75614848;3842191.52815669;94231
4277073.31289045;3842876.67919062;94232
4277467.89662866;3843561.84081481;94233
4277862.50736041;3844247.01302091;94234
4278257.14508299;3844932.19580055;94235
4278651.8097937;3845617.3891454;94236
4279046.50148985;3846302.59304708;94237
4279441.22016874;3846987.80749724;94238
4279835.96582765;3847673.03248753;94239
4280230.73846389;3848358.26800956;94240
4280625.53807475;3849043.51405499;94241
4281020.36465752;3849728.77061545;94242
4281415.21820951;3850414.03768259;94243
4281810.09872799;3851099.315248;94244
4282205.00621026;3851784.60330336;94245
4282599.94065361;3852469.90184027;94246
4282994.90205533;3853155.21085038;94247
4283389.89041271;3853840.5303253;94248
4283784.90572302;3854525.86025666;94249
4284179.94798357;3855211.20063609;94250
4284575.01719162;3855896.55145523;94251
4284970.11334448;3856581.91270567;94252
4285365.2364394;3857267.28437906;94253
4285760.38647369;3857952.666467;94254
4286155.56344462;3858638.05896113;94255
4286550.76734946;3859323.46185305;94256
4286945.9981855;3860008.87513438;94257
4287341.25595001;3860694.29879673;94258
4287736.54064028;3861379.73283173;94259
4288131.85225356;3862065.17723099;94260
4288527.19078714;3862750.63198611;94261
4288922.5562383;3863436.09708871;94262
4289317.94860429;3864121.57253039;94263
4289713.3678824;3864807.05830276;94264
4290108.81406989;3865492.55439742;94265
4290504.28716403;3866178.060806;94266
4290899.78716209;3866863.57752008;94267
4291295.31406133;3867549.10453126;94268
4291690.86785902;3868234.64183116;94269
4292086.44855243;3868920.18941137;94270
4292482.05613882;3869605.74726349;94271
4292877.69061544;3870291.3153791;94272
4293273.35197957;3870976.89374981;94273
4293669.04022846;3871662.48236723;94274
4294064.75535936;3872348.08122294;94275
4294460.49736955;3873033.69030853;94276
4294856.26625627;3873719.30961559;94277
4295252.06201679;3874404.93913571;94278
4295647.88464835;3875090.57886047;94279
4296043.73414821;3875776.22878147;94280
4296439.61051362;3876461.88889031;94281
4296835.51374184;3877147.55917853;94282
4297231.44383011;3877833.23963775;94283
4297627.40077569;3878518.93025955;94284
4298023.38457582;3879204.6310355;94285
4298419.39522775;3879890.34195717;94286
4298815.43272873;3880576.06301616;94287
4299211.497076;3881261.79420403;94288
4299607.58826681;3881947.53551236;94289
4300003.7062984;3882633.28693273;94290
4300399.85116801;3883319.0484567;94291
4300796.02287288;3884004.82007586;94292
4301192.22141026;3884690.60178176;94293
4301588.44677739;3885376.39356599;94294
4301984.69897149;3886062.1954201;94295
4302380.97798981;3886748.00733566;94296
4302777.28382958;3887433.82930426;94297
4303173.61648805;3888119.66131742;94298
4303569.97596244;3888805.50336672;94299
4303966.36224998;3889491.35544374;94300
4304362.77534791;3890177.21754004;94301
4304759.21525346;3890863.08964714;94302
4305155.68196385;3891548.97175664;94303
4305552.17547632;3892234.86386007;94304
4305948.6957881;3892920.76594899;94305
4306345.24289641;3893606.67801497;94306
4306741.81679847;3894292.60004954;94307
4307138.41749151;3894978.53204427;94308
4307535.04497275;3895664.47399069;94309
4307931.69923942;3896350.42588038;94310
4308328.38028874;3897036.38770485;94311
4308725.08811792;3897722.35945567;94312
4309121.82272419;3898408.34112438;94313
4309518.58410476;3899094.33270253;94314
4309915.37225686;3899780.33418164;94315
4310312.18717769;3900466.34555326;94316
4310709.02886447;3901152.36680896;94317
4311105.89731442;3901838.39794024;94318
4311502.79252475;3902524.43893865;94319
4311899.71449267;3903210.48979573;94320
4312296.66321539;3903896.55050301;94321
4312693.63869012;3904582.62105202;94322
4313090.64091407;3905268.70143431;94323
4313487.66988445;3905954.79164139;94324
4313884.72559846;3906640.89166479;94325
4314281.80805331;3907327.00149606;94326
4314678.91724621;3908013.12112671;94327
4315076.05317435;3908699.25054828;94328
4315473.21583494;3909385.38975226;94329
4315870.40522518;3910071.53873021;94330
4316267.62134227;3910757.69747365;94331
4316664.86418341;3911443.86597407;94332
4317062.1337458;3912130.04422302;94333
4317459.43002663;3912816.23221201;94334
4317856.75302311;3913502.42993255;94335
4318254.10273242;3914188.63737617;94336
4318651.47915176;3914874.85453435;94337
4319048.88227832;3915561.08139866;94338
4319446.3121093;3916247.31796056;94339
4319843.76864188;3916933.56421158;94340
4320241.25187326;3917619.82014324;94341
4320638.76180062;3918306.08574703;94342
4321036.29842116;3918992.36101448;94343
4321433.86173205;3919678.64593707;94344
4321831.45173049;3920364.94050632;94345
4322229.06841365;3921051.24471372;94346
4322626.71177872;3921737.55855079;94347
4323024.38182289;3922423.88200901;94348
4323422.07854334;3923110.21507991;94349
4323819.80193724;3923796.55775495;94350
4324217.55200177;3924482.91002565;94351
4324615.32873412;3925169.27188351;94352
4325013.13213146;3925855.64332;94353
4325410.96219096;3926542.02432664;94354
4325808.8189098;3927228.41489491;94355
4326206.70228516;3927914.8150163;94356
4326604.61231421;3928601.2246823;94357
4327002.54899412;3929287.64388439;94358
4327400.51232206;3929974.07261407;94359
4327798.5022952;3930660.51086283;94360
4328196.51891071;3931346.95862214;94361
4328594.56216575;3932033.41588348;94362
4328992.63205751;3932719.88263834;94363
4329390.72858312;3933406.35887821;94364
4329788.85173977;3934092.84459456;94365
4330187.00152463;3934779.33977886;94366
4330585.17793484;3935465.84442259;94367
4330983.38096757;3936152.35851724;94368
4331381.61061998;3936838.88205427;94369
4331779.86688923;3937525.41502517;94370
4332178.14977249;3938211.95742139;94371
4332576.4592669;3938898.5092344;94372
4332974.79536962;3939585.07045569;94373
4333373.15807781;3940271.64107671;94374
4333771.54738863;3940958.22108893;94375
4334169.96329922;3941644.81048384;94376
4334568.40580673;3942331.40925287;94377
4334966.87490832;3943018.0173875;94378
4335365.37060115;3943704.63487918;94379
4335763.89288234;3944391.26171939;94380
4336162.44174907;3945077.89789956;94381
4336561.01719846;3945764.5434112;94382
4336959.61922767;3946451.19824571;94383
4337358.24783384;3947137.86239457;94384
4337756.90301412;3947824.53584923;94385
4338155.58476564;3948511.21860116;94386
4338554.29308555;3949197.91064179;94387
4338953.027971;3949884.61196258;94388
4339351.78941912;3950571.32255497;94389
4339750.57742704;3951258.04241043;94390
4340149.3919919;3951944.77152039;94391
4340548.23311085;3952631.50987629;94392
4340947.10078101;3953318.25746959;94393
4341345.99499953;3954005.01429172;94394
4341744.91576352;3954691.78033413;94395
4342143.86307014;3955378.55558827;94396
4342542.8369165;3956065.34004555;94397
4342941.83729974;3956752.13369745;94398
4343340.86421698;3957438.93653536;94399
4343739.91766537;3958125.74855075;94400
4344138.99764201;3958812.56973504;94401
4344538.10414403;3959499.40007968;94402
4344937.23716857;3960186.23957607;94403
4345336.39671274;3960873.08821568;94404
4345735.58277367;3961559.94598989;94405
4346134.79534848;3962246.81289018;94406
4346534.0344343;3962933.68890795;94407
4346933.30002823;3963620.57403462;94408
4347332.5921274;3964307.46826164;94409
4347731.91072892;3964994.37158042;94410
4348131.25582992;3965681.28398236;94411
4348530.62742751;3966368.20545892;94412
4348930.02551879;3967055.13600149;94413
4349329.45010089;3967742.0756015;94414
4349728.90117092;3968429.02425036;94415
4350128.37872599;3969115.9819395;94416
4350527.88276321;3969802.94866034;94417
4350927.41327969;3970489.92440425;94418
4351326.97027253;3971176.90916269;94419
4351726.55373884;3971863.90292707;94420
4352126.16367573;3972550.90568875;94421
4352525.80008031;3973237.91743919;94422
4352925.46294968;3973924.93816978;94423
4353325.15228093;3974611.96787192;94424
4353724.86807118;3975299.00653701;94425
4354124.61031752;3975986.05415648;94426
4354524.37901706;3976673.11072172;94427
4354924.17416688;3977360.17622411;94428
4355323.9957641;3978047.25065508;94429
4355723.8438058;3978734.334006;94430
4356123.71828909;3979421.4262683;94431
4356523.61921104;3980108.52743335;94432
4356923.54656877;3980795.63749256;94433
4357323.50035936;3981482.7564373;94434
4357723.48057991;3982169.884259;94435
4358123.48722749;3982857.02094902;94436
4358523.52029922;3983544.16649878;94437
4358923.57979215;3984231.32089964;94438
4359323.66570341;3984918.48414299;94439
4359723.77803005;3985605.65622023;94440
4360123.91676917;3986292.83712275;94441
4360524.08191786;3986980.02684191;94442
4360924.27347319;3987667.22536912;94443
4361324.49143226;3988354.43269573;94444
4361724.73579212;3989041.64881316;94445
4362125.00654989;3989728.87371275;94446
4362525.30370262;3990416.10738591;94447
4362925.62724739;3991103.34982399;94448
4363325.97718129;3991790.60101839;94449
4363726.35350139;3992477.86096045;94450
4364126.75620476;3993165.12964158;94451
4364527.18528848;3993852.40705313;94452
4364927.64074961;3994539.69318649;94453
4365328.12258524;3995226.988033;94454
4365728.63079243;3995914.29158406;94455
4366129.16536825;3996601.60383101;94456
4366529.72630977;3997288.92476523;94457
4366930.31361405;3997976.25437809;94458
4367330.92727818;3998663.59266093;94459
4367731.56729919;3999350.93960513;94460
4368132.23367417;4000038.29520205;94461
4368532.92640018;4000725.65944304;94462
4368933.64547428;4001413.03231948;94463
4370135.96075569;4003475.20267494;94466
4370536.78519274;4004162.61000667;94467
4370937.63596318;4004850.02593062;94468
4371338.51306405;4005537.45043812;94469
4371739.41649241;4006224.88352052;94470
4240202.04112864;3780279.01441983;94620
4240594.11411662;3780963.19349942;94621
4240986.21434447;3781647.38392426;94622
4241378.34180961;3782331.5856861;94623
4241770.49650942;3783015.79877671;94624
4242162.67844131;3783700.02318784;94625
4242554.88760267;3784384.25891127;94626
4242947.12399089;3785068.50593874;94627
4243339.38760338;3785752.76426202;94628
4243731.67843751;3786437.03387287;94629
4244123.99649068;3787121.31476304;94630
4244516.34176029;3787805.60692429;94631
4244908.71424372;3788489.91034837;94632
4245301.11393835;3789174.22502702;94633
4245693.54084159;3789858.550952;94634
4246085.99495081;3790542.88811506;94635
4246478.4762634;3791227.23650796;94636
4246870.98477674;3791911.59612242;94637
4247263.52048821;3792595.96695021;94638
4247656.0833952;3793280.34898306;94639
4248048.67349509;3793964.74221271;94640
4248441.29078526;3794649.14663091;94641
4248833.93526308;3795333.56222939;94642
4249226.60692594;3796017.9889999;94643
4249619.30577121;3796702.42693418;94644
4250012.03179626;3797386.87602395;94645
4250404.78499848;3798071.33626095;94646
4250797.56537523;3798755.80763692;94647
4251190.37292388;3799440.29014358;94648
4251583.20764182;3800124.78377268;94649
4251976.0695264;3800809.28851593;94650
4252368.958575;3801493.80436507;94651
4252761.87478498;3802178.33131182;94652
4253154.81815372;3802862.8693479;94653
4253547.78867857;3803547.41846506;94654
4253940.78635691;3804231.97865499;94655
4254333.8111861;3804916.54990943;94656
4254726.8631635;3805601.13222009;94657
4255119.94228646;3806285.72557871;94658
4255513.04855237;3806970.32997697;94659
4255906.18195856;3807654.94540663;94660
4256299.34250241;3808339.57185938;94661
4256692.53018126;3809024.20932692;94662
4257085.74499248;3809708.85780099;94663
4257478.98693342;3810393.51727329;94664
4257872.25600143;3811078.18773553;94665
4258265.55219388;3811762.86917942;94666
4258658.8755081;3812447.56159665;94667
4259052.22594146;3813132.26497896;94668
4259445.6034913;3813816.97931802;94669
4259839.00815497;3814501.70460556;94670
4260232.43992981;3815186.44083325;94671
4260625.89881319;3815871.18799283;94672
4261019.38480244;3816555.94607597;94673
4261412.8978949;3817240.71507438;94674
4261806.43808793;3817925.49497975;94675
4262200.00537886;3818610.28578379;94676
4262593.59976504;3819295.08747817;94677
4262987.2212438;3819979.9000546;94678
4263380.86981248;3820664.72350476;94679
4263774.54546844;3821349.55782035;94680
4264168.24820899;3822034.40299305;94681
4264561.97803148;3822719.25901457;94682
4264955.73493325;3823404.12587656;94683
4265349.51891162;3824089.00357073;94684
4265743.32996394;3824773.89208875;94685
4266137.16808753;3825458.79142232;94686
4266531.03327972;3826143.7015631;94687
4266924.92553785;3826828.62250278;94688
4267318.84485924;3827513.55423303;94689
4267712.79124123;3828198.49674555;94690
4268106.76468113;3828883.45003199;94691
4268500.76517628;3829568.41408404;94692
4268894.792724;3830253.38889336;94693
4269288.84732162;3830938.37445164;94694
4269682.92896645;3831623.37075052;94695
4270077.03765581;3832308.3777817;94696
4270471.17338704;3832993.39553684;94697
4270865.33615744;3833678.4240076;94698
4271259.52596434;3834363.46318564;94699
4271653.74280505;3835048.51306263;94700
4272047.9866769;3835733.57363024;94701
4272442.25757719;3836418.64488013;94702
4272836.55550324;3837103.72680395;94703
4273230.88045236;3837788.81939335;94704
4273625.23242187;3838473.92264002;94705
4274019.61140908;3839159.03653559;94706
4274414.01741129;3839844.16107173;94707
4274808.45042582;3840529.29624008;94708
4275202.91044997;3841214.4420323;94709
4275597.39748105;3841899.59844004;94710
4275991.91151637;3842584.76545493;94711
4276386.45255323;3843269.94306866;94712
4276781.02058894;3843955.13127285;94713
4277175.61562079;3844640.33005914;94714
4277570.23764609;3845325.53941918;94715
4277964.88666214;3846010.75934464;94716
4278359.56266624;3846695.98982712;94717
4278754.26565569;3847381.23085828;94718
4279148.99562779;3848066.48242976;94719
4279543.75257982;3848751.74453321;94720
4279938.5365091;3849437.01716024;94721
4280333.3474129;3850122.30030249;94722
4280728.18528853;3850807.59395162;94723
4281123.05013328;3851492.89809923;94724
4281517.94194443;3852178.21273698;94725
4281912.86071928;3852863.53785648;94726
4282307.80645512;3853548.87344937;94727
4282702.77914923;3854234.21950726;94728
4283097.7787989;3854919.57602181;94729
4283492.80540142;3855604.94298462;94730
4283887.85895408;3856290.3203873;94731
4284282.93945415;3856975.70822151;94732
4284678.04689891;3857661.10647885;94733
4285073.18128566;3858346.51515094;94734
4285468.34261167;3859031.93422939;94735
4285863.53087422;3859717.36370585;94736
4286258.74607058;3860402.80357189;94737
4286653.98819804;3861088.25381917;94738
4287049.25725388;3861773.71443926;94739
4287444.55323536;3862459.18542381;94740
4287839.87613977;3863144.66676441;94741
4288235.22596437;3863830.15845267;94742
4288630.60270643;3864515.66048022;94743
4289026.00636324;3865201.17283863;94744
4289421.43693205;3865886.69551954;94745
4289816.89441014;3866572.22851452;94746
4290212.37879477;3867257.77181522;94747
4290607.89008322;3867943.32541319;94748
4291003.42827275;3868628.88930007;94749
4291398.99336061;3869314.46346744;94750
4291794.58534409;3870000.04790691;94751
4292190.20422043;3870685.64261006;94752
4292585.8499869;3871371.2475685;94753
4292981.52264077;3872056.8627738;94754
4293377.22217928;3872742.4882176;94755
4293772.94859971;3873428.12389145;94756
4294168.7018993;3874113.76978696;94757
4294564.48207531;3874799.4258957;94758
4294960.289125;3875485.09220927;94759
4295356.12304562;3876170.76871927;94760
4295751.98383443;3876856.45541727;94761
4296147.87148868;3877542.15229485;94762
4296543.78600561;3878227.8593436;94763
4296939.72738248;3878913.57655511;94764
4297335.69561654;3879599.30392093;94765
4297731.69070504;3880285.04143267;94766
4298127.71264522;3880970.78908189;94767
4298523.76143433;3881656.54686019;94768
4298919.83706961;3882342.31475911;94769
4299315.9395483;3883028.09277024;94770
4299712.06886766;3883713.88088516;94771
4300108.22502491;3884399.67909544;94772
4300504.40801731;3885085.48739264;94773
4300900.61784209;3885771.30576832;94774
4301296.85449649;3886457.13421408;94775
4301693.11797774;3887142.97272145;94776
4302089.40828309;3887828.82128202;94777
4302485.72540977;3888514.67988734;94778
4302882.06935501;3889200.54852898;94779
4303278.44011605;3889886.42719849;94780
4303674.83769011;3890572.31588745;94781
4304071.26207443;3891258.2145874;94782
4304467.71326624;3891944.12328989;94783
4304864.19126278;3892630.0419865;94784
4305260.69606125;3893315.97066878;94785
4305657.2276589;3894001.90932826;94786
4306053.78605295;3894687.85795652;94787
4306450.37124062;3895373.81654509;94788
4306846.98321914;3896059.78508553;94789
4307243.62198573;3896745.76356939;94790
4307640.28753761;3897431.75198821;94791
4308036.979872;3898117.75033354;94792
4308433.69898613;3898803.75859692;94793
4308830.4448772;3899489.77676991;94794
4309227.21754245;3900175.80484402;94795
4309624.01697907;3900861.84281082;94796
4310020.8431843;3901547.89066183;94797
4310417.69615534;3902233.9483886;94798
4310814.57588941;3902920.01598267;94799
4311211.48238371;3903606.09343556;94800
4311608.41563547;3904292.18073881;94801
4312005.37564189;3904978.27788397;94802
4312402.36240017;3905664.38486255;94803
4312799.37590754;3906350.50166609;94804
4313196.41616118;3907036.6282861;94805
4313593.48315832;3907722.76471414;94806
4313990.57689615;3908408.91094172;94807
4314387.69737189;3909095.06696036;94808
4314784.84458272;3909781.2327616;94809
4315182.01852585;3910467.40833694;94810
4315579.21919849;3911153.59367793;94811
4315976.44659784;3911839.78877607;94812
4316373.70072108;3912525.99362289;94813
4316770.98156542;3913212.20820989;94814
4317168.28912806;3913898.4325286;94815
4317565.62340619;3914584.66657054;94816
4317962.98439701;3915270.91032722;94817
4318360.37209771;3915957.16379015;94818
4318757.78650547;3916643.42695084;94819
4319155.2276175;3917329.6998008;94820
4319552.69543098;3918015.98233155;94821
4319950.1899431;3918702.27453458;94822
4320347.71115105;3919388.57640141;94823
4320745.25905202;3920074.88792354;94824
4321142.83364319;3920761.20909247;94825
4321540.43492175;3921447.53989971;94826
4321938.06288487;3922133.88033676;94827
4322335.71752976;3922820.23039512;94828
4322733.39885357;3923506.59006629;94829
4323131.10685351;3924192.95934176;94830
4323528.84152674;3924879.33821304;94831
4323926.60287044;3925565.7266716;94832
4324324.3908818;3926252.12470897;94833
4324722.20555799;3926938.53231662;94834
4325120.04689617;3927624.94948603;94835
4325517.91489354;3928311.37620871;94836
4325915.80954726;3928997.81247615;94837
4326313.7308545;3929684.25827983;94838
4326711.67881244;3930370.71361123;94839
4327109.65341825;3931057.17846186;94840
4327507.65466909;3931743.65282318;94841
4327905.68256213;3932430.13668667;94842
4328303.73709454;3933116.63004382;94843
4328701.81826349;3933803.13288612;94844
4329099.92606613;3934489.64520504;94845
4329498.06049965;3935176.16699205;94846
4329896.22156119;3935862.69823863;94847
4330294.40924792;3936549.23893626;94848
4330692.623557;3937235.78907642;94849
4331090.86448559;3937922.34865056;94850
4331489.13203085;3938608.91765018;94851
4331887.42618993;3939295.49606672;94852
4332285.74696;3939982.08389168;94853
4332684.09433821;3940668.68111651;94854
4333082.4683217;3941355.28773268;94855
4333480.86890765;3942041.90373165;94856
4333879.2960932;3942728.52910488;94857
4334277.74987549;3943415.16384384;94858
4334676.23025169;3944101.80794;94859
4335074.73721893;3944788.46138481;94860
4335473.27077437;3945475.12416973;94861
4335871.83091516;3946161.79628622;94862
4336270.41763844;3946848.47772573;94863
4336669.03094136;3947535.16847972;94864
4337067.67082105;3948221.86853965;94865
4337466.33727467;3948908.57789695;94866
4337865.03029935;3949595.29654309;94867
4338263.74989224;3950282.02446953;94868
4338662.49605048;3950968.7616677;94869
4339061.2687712;3951655.50812905;94870
4339460.06805154;3952342.26384504;94871
4339858.89388864;3953029.02880709;94872
4340257.74627964;3953715.80300667;94873
4340656.62522167;3954402.5864352;94874
4341055.53071186;3955089.37908415;94875
4341454.46274734;3955776.18094493;94876
4341853.42132525;3956462.992009;94877
4342252.40644272;3957149.81226778;94878
4342651.41809688;3957836.64171273;94879
4343050.45628485;3958523.48033526;94880
4343449.52100376;3959210.32812683;94881
4343848.61225074;3959897.18507884;94882
4344247.73002291;3960584.05118275;94883
4344646.87431741;3961270.92642998;94884
4345046.04513134;3961957.81081195;94885
4345445.24246184;3962644.70432011;94886
4345844.46630602;3963331.60694586;94887
4346243.71666101;3964018.51868065;94888
4346642.99352392;3964705.43951589;94889
4347042.29689187;3965392.36944301;94890
4347441.62676197;3966079.30845342;94891
4347840.98313135;3966766.25653856;94892
4348240.36599712;3967453.21368982;94893
4348639.77535639;3968140.17989864;94894
4349039.21120628;3968827.15515643;94895
4349438.67354389;3969514.13945461;94896
4349838.16236634;3970201.13278459;94897
4350237.67767073;3970888.13513779;94898
4350637.21945418;3971575.14650561;94899
4351036.78771379;3972262.16687946;94900
4351436.38244667;3972949.19625077;94901
4351836.00364993;3973636.23461092;94902
4352235.65132066;3974323.28195134;94903
4352635.32545597;3975010.33826342;94904
4353035.02605297;3975697.40353857;94905
4353434.75310875;3976384.47776819;94906
4353834.50662042;3977071.5609437;94907
4354234.28658507;3977758.65305647;94908
4354634.0929998;3978445.75409792;94909
4355033.92586171;3979132.86405945;94910
4355433.7851679;3979819.98293244;94911
4355833.67091545;3980507.1107083;94912
4356233.58310148;3981194.24737842;94913
4356633.52172305;3981881.39293419;94914
4357033.48677727;3982568.54736701;94915
4357433.47826124;3983255.71066828;94916
4357833.49617203;3983942.88282936;94917
4358233.54050675;3984630.06384166;94918
4358633.61126246;3985317.25369656;94919
4359033.70843626;3986004.45238545;94920
4359433.83202525;3986691.65989972;94921
4359833.9820265;3987378.87623072;94922
4360234.15843708;3988066.10136988;94923
4360634.3612541;3988753.33530856;94924
4361034.59047463;3989440.57803813;94925
4361434.84609574;3990127.82954998;94926
4361835.12811453;3990815.08983549;94927
4362235.43652805;3991502.35888603;94928
4362635.77133341;3992189.63669297;94929
4363036.13252766;3992876.9232477;94930
4363436.52010789;3993564.21854158;94931
4363836.93407117;3994251.52256597;94932
4364237.37441457;3994938.83531227;94933
4364637.84113516;3995626.15677183;94934
4365038.33423001;3996313.48693601;94935
4365438.8536962;3997000.8257962;94936
4365839.3995308;3997688.17334374;94937
4366239.97173086;3998375.52957001;94938
4366640.57029347;3999062.89446635;94939
4367041.19521567;3999750.26802416;94940
4367441.84649455;4000437.65023478;94941
4367842.52412716;4001125.04108957;94942
4368243.22811056;4001812.44057988;94943
4368643.95844181;4002499.84869708;94944
4369044.71511799;4003187.26543251;94945
4369445.49813614;4003874.69077753;94946
4369846.30749332;4004562.12472351;94947
4370247.1431866;4005249.56726178;94948
4370648.00521302;4005937.0183837;94949
4371048.89356965;4006624.47808062;94950
4371449.80825353;4007311.94634388;94951
4371850.74926173;4007999.42316483;94952
4372251.71659129;4008686.90853483;94953
4239516.61053487;3780669.81337337;95100
4239908.66757841;3781354.01900951;95101
4240300.7518644;3782038.23599113;95102
4240692.86339025;3782722.46431001;95103
4241085.00215335;3783406.70395789;95104
4241477.1681511;3784090.95492655;95105
4241869.3613809;3784775.21720774;95106
4242261.58184014;3785459.49079322;95107
4242653.82952622;3786143.77567475;95108
4243046.10443652;3786828.0718441;95109
4243438.40656845;3787512.37929301;95110
4243830.73591938;3788196.69801323;95111
4244223.09248672;3788881.02799652;95112
4244615.47626784;3789565.36923464;95113
4245007.88726014;3790249.72171932;95114
4245400.325461;3790934.08544233;95115
4245792.79086782;3791618.46039539;95116
4246185.28347796;3792302.84657028;95117
4246577.80328883;3792987.24395871;95118
4246970.35029779;3793671.65255246;95119
4247362.92450223;3794356.07234324;95120
4247755.52589954;3795040.5033228;95121
4248148.15448708;3795724.9454829;95122
4248540.81026224;3796409.39881525;95123
4248933.49322239;3797093.86331158;95124
4249326.20336492;3797778.33896367;95125
4249718.94068719;3798462.82576321;95126
4250111.70518658;3799147.32370196;95127
4250504.49686046;3799831.83277164;95128
4250897.3157062;3800516.35296398;95129
4251290.16172119;3801200.8842707;95130
4251683.03490277;3801885.42668354;95131
4252075.93524833;3802569.98019424;95132
4252468.86275523;3803254.54479449;95133
4252861.81742083;3803939.12047605;95134
4253254.7992425;3804623.70723062;95135
4253647.80821762;3805308.30504992;95136
4254040.84434353;3805992.91392567;95137
4254433.9076176;3806677.5338496;95138
4254826.9980372;3807362.16481342;95139
4255220.11559968;3808046.80680885;95140
4255613.2603024;3808731.4598276;95141
4256006.43214272;3809416.12386138;95142
4256399.631118;3810100.7989019;95143
4256792.8572256;3810785.48494088;95144
4257186.11046285;3811470.18197003;95145
4257579.39082713;3812154.88998104;95146
4257972.69831579;3812839.60896564;95147
4258366.03292617;3813524.33891553;95148
4258759.39465563;3814209.0798224;95149
4259152.78350151;3814893.83167797;95150
4259546.19946117;3815578.59447391;95151
4259939.64253195;3816263.36820196;95152
4260333.11271121;3816948.1528538;95153
4260726.60999627;3817632.94842112;95154
4261120.13438449;3818317.75489563;95155
4261513.68587321;3819002.57226902;95156
4261907.26445978;3819687.40053298;95157
4262300.87014153;3820372.2396792;95158
4262694.5029158;3821057.08969937;95159
4263088.16277994;3821741.9505852;95160
4263481.84973128;3822426.82232836;95161
4263875.56376715;3823111.70492053;95162
4264269.3048849;3823796.59835341;95163
4264663.07308186;3824481.50261868;95164
4265056.86835537;3825166.41770802;95165
4265450.69070274;3825851.34361313;95166
4265844.54012133;3826536.28032566;95167
4266238.41660845;3827221.2278373;95168
4266632.32016144;3827906.18613974;95169
4267026.25077762;3828591.15522464;95170
4267420.20845433;3829276.13508368;95171
4267814.19318888;3829961.12570855;95172
4268208.20497861;3830646.1270909;95173
4268602.24382084;3831331.13922241;95174
4268996.30971289;3832016.16209476;95175
4269390.40265208;3832701.19569959;95176
4269784.52263573;3833386.2400286;95177
4270178.66966117;3834071.29507344;95178
4270572.84372572;3834756.36082577;95179
4270967.04482669;3835441.43727727;95180
4271361.27296139;3836126.52441959;95181
4271755.52812715;3836811.62224439;95182
4272149.81032127;3837496.73074334;95183
4272544.11954108;3838181.84990807;95184
4272938.45578389;3838866.97973028;95185
4273332.819047;3839552.1202016;95186
4273727.20932772;3840237.27131368;95187
4274121.62662338;3840922.43305819;95188
4274516.07093127;3841607.60542677;95189
4274910.54224869;3842292.78841107;95190
4275305.04057297;3842977.98200274;95191
4275699.5659014;3843663.18619343;95192
4276094.11823129;3844348.40097479;95193
4276488.69755994;3845033.62633846;95194
4276883.30388466;3845718.86227609;95195
4277277.93720273;3846404.10877931;95196
4277672.59751147;3847089.36583977;95197
